user,item,rate
972,23158,3
972,20318,3
972,229,3
972,11144,4
972,1474,2
972,4391,4
972,4485,3
972,15334,2
972,10780,4
972,2873,3
972,20499,2
972,7068,3
972,4535,4
972,2855,2
972,3678,2
972,2500,3
972,7077,3
972,23168,2
972,3244,3
972,16014,2
972,4517,5
972,15302,4
972,4507,4
972,10878,4
972,4574,2
972,4542,3
972,292,2
972,4202,4
972,2802,3
972,2496,4
972,18582,4
972,4495,3
972,358,2
972,23169,1
972,4571,3
972,239,3
972,6620,3
972,3733,2
972,14796,2
972,4452,1
972,7191,5
972,2907,2
972,9136,4
972,10362,2
972,4404,2
972,6085,3
972,19662,3
972,2890,3
972,2904,5
972,7125,4
972,261,3
972,4690,2
972,3744,5
972,7121,3
972,2503,3
972,11138,3
972,7097,3
972,7130,2
972,23170,2
972,3908,4
972,5948,2
972,20323,4
972,4659,4
972,20316,4
972,7184,2
972,10026,3
972,3749,3
972,4232,2
972,4629,2
972,4220,4
972,2490,3
972,2412,4
972,357,1
972,959,4
972,238,2
972,2366,5
972,7154,2
972,6757,4
972,7133,2
972,4662,4
972,4656,4
972,4665,4
972,2782,3
972,18584,2
972,4669,1
972,9986,4
972,2801,3
972,7150,1
972,20324,3
972,7148,4
972,19628,1
972,8520,3
972,10368,3
972,5754,2
972,2765,4
972,3894,2
972,3462,3
972,7143,4
972,7134,2
972,10376,3
972,20319,3
972,241,2
972,7132,3
972,268,4
972,3179,3
972,20321,4
972,2920,3
972,5110,3
972,7128,2
972,7089,3
972,3451,2
972,13769,4
972,322,2
972,14801,3
972,13562,3
972,2133,2
972,20335,4
972,3794,2
972,20331,3
972,274,1
972,4689,4
972,3467,3
972,16414,2
972,2925,2
972,20914,4
972,20327,3
972,4874,4
972,20339,2
972,2886,4
972,18811,3
972,4620,3
972,3917,1
972,3916,3
972,6778,2
972,4418,4
972,256,1
972,20328,4
972,5080,1
972,4556,3
972,7175,2
972,20916,2
972,13499,2
972,23171,3
972,6054,1
972,7189,4
972,20334,2
972,2745,2
972,11204,4
972,511,3
972,4677,3
972,16621,5
972,20342,5
972,4648,3
972,20007,4
972,4431,1
972,1400,5
972,20341,2
972,3918,1
972,23172,5
972,6112,5
972,20346,3
972,14892,5
972,7188,5
972,2766,5
972,1721,2
972,2856,5
972,20360,5
972,804,4
972,20365,5
972,19250,3
972,9705,5
972,11231,5
972,16263,5
972,15728,5
972,418,5
972,20357,4
972,3369,3
972,18807,4
972,417,3
972,23173,5
972,7266,5
972,653,3
972,18886,5
972,22057,1
972,19173,5
972,23174,2
972,23175,4
972,7229,1
972,213,3
972,12012,4
972,2245,5
972,23176,5
972,7251,1
972,8551,5
972,10048,5
972,7443,5
973,877,1
973,12997,5
973,1988,5
973,23177,5
973,2024,5
973,21773,4
973,11097,3
973,21920,4
973,12065,4
973,1945,3
973,23178,4
973,960,5
973,2339,3
973,4144,5
973,1358,5
973,5197,5
973,22960,5
973,583,5
973,833,5
973,14190,4
973,9067,5
973,9602,4
973,22621,5
973,1132,4
973,3748,5
973,1218,5
973,1210,3
973,3668,3
973,5026,4
974,9481,4
974,1542,5
974,10344,5
974,3556,4
974,10582,1
974,14718,5
974,1001,2
974,13253,5
974,23179,4
974,2129,4
974,1258,4
974,6280,5
974,8737,3
974,5321,3
974,4045,5
974,8623,5
974,14558,4
974,22203,5
974,1931,4
974,10775,5
974,2613,4
974,13845,5
974,2186,5
974,899,4
974,5885,4
974,4067,4
974,15786,5
974,4761,5
974,5496,4
974,7999,5
974,931,5
974,1432,4
974,3201,5
974,13037,5
974,17628,5
974,23180,3
974,4162,5
974,909,5
974,23181,4
974,11065,4
974,833,4
974,14037,5
974,16661,3
974,900,3
974,1163,3
974,922,5
974,18033,4
974,23182,2
974,8645,4
974,20302,4
974,12709,4
974,2179,4
974,23183,5
974,4125,5
974,938,4
974,23162,2
974,1863,2
974,9050,4
974,4159,5
975,9577,4
975,1885,4
975,6237,3
975,22194,3
975,23184,5
975,10317,5
975,7818,2
975,2114,5
975,3062,3
975,14647,3
976,5642,3
976,14798,5
976,1387,5
976,23185,4
976,4497,5
976,9987,5
976,15876,4
976,6089,3
976,9811,5
976,13470,2
976,4578,5
976,1407,3
976,23186,4
976,178,2
976,11091,4
976,4284,4
976,4078,4
976,4238,3
976,4226,5
976,1383,4
976,511,3
976,23187,3
976,3595,4
976,4260,4
976,1622,4
976,10428,3
976,13353,3
976,6351,3
976,9992,5
976,11995,4
976,1312,4
976,14711,4
976,405,5
976,1413,3
976,231,4
976,5656,4
976,12726,4
976,13758,3
976,4959,5
976,29,3
976,230,5
976,232,4
976,20312,4
976,4444,4
976,13523,4
976,4296,5
976,16203,4
976,2080,4
976,14949,3
976,14802,4
976,97,4
976,835,4
976,5115,3
976,4262,5
976,10536,5
976,5190,5
976,4286,5
976,5678,4
976,1415,3
976,21647,2
976,13694,5
976,165,3
976,4329,4
976,5730,5
976,8405,5
976,6178,4
976,4349,4
976,22684,5
976,4408,4
976,10540,5
976,6384,4
976,3678,4
976,160,4
976,4382,4
976,13695,4
976,23188,5
976,163,5
976,1572,5
976,10003,5
976,3965,3
976,17390,4
976,4473,5
976,19574,4
976,14771,4
976,235,4
976,4413,4
976,16976,5
976,1315,5
976,2504,4
976,13789,4
976,22490,4
976,6655,4
976,3847,5
976,4689,4
976,4492,4
976,9981,4
976,4378,3
976,8678,5
976,4803,4
976,2491,5
976,10599,5
976,4748,3
976,253,5
976,3890,5
976,13498,5
976,4902,5
976,2033,5
976,2329,5
976,4567,5
976,4328,4
976,4261,5
976,1418,4
976,4391,2
976,171,5
976,4100,5
976,1034,4
976,2851,3
976,13557,5
976,4122,5
976,1053,5
976,23189,2
976,12104,5
976,13804,5
976,15723,5
976,43,5
976,6571,5
976,13713,5
976,17769,5
976,20286,5
976,16036,4
976,5819,2
976,2608,5
976,10527,5
976,4535,4
976,4435,5
976,1140,4
976,17446,5
976,9673,4
976,3706,4
976,229,5
976,15334,5
976,237,5
976,16676,5
976,1494,5
976,8969,5
976,9782,5
976,4539,5
976,4447,3
976,5937,2
976,133,5
976,18716,5
976,23190,5
976,9309,4
976,11871,5
976,10347,5
976,307,4
976,1455,5
976,244,5
976,14366,5
976,5073,3
976,1571,5
976,4854,5
976,1311,4
976,16253,5
976,16032,5
976,1459,5
977,13653,4
977,23191,5
977,4279,4
977,489,4
977,1111,5
977,20346,5
977,414,3
977,4469,5
977,291,5
977,19037,5
977,4820,5
977,4366,5
977,5497,4
977,19461,5
977,13322,5
977,13717,5
977,1263,4
977,1093,5
977,14557,5
977,16169,5
977,16393,5
977,23192,4
977,23193,5
977,445,4
977,1291,5
977,1222,4
977,20741,2
977,7959,2
977,1311,3
977,4020,4
977,1302,4
977,899,5
977,374,5
977,2247,3
977,5817,1
977,4517,4
977,8325,5
977,5932,5
977,9134,4
977,6721,4
977,6053,5
977,5959,5
977,2536,4
977,4439,5
977,19669,5
977,4569,4
977,2500,2
977,1289,5
977,872,5
977,1675,4
977,2773,5
977,23194,4
977,4867,5
977,23195,4
977,16687,4
977,17904,4
977,12674,4
977,23196,5
977,1258,4
977,15395,5
977,23197,5
977,3523,4
977,8499,5
977,5315,4
977,9190,1
978,11093,4
978,8190,5
978,23198,5
978,8942,5
978,125,4
978,23199,5
978,9643,5
978,1757,3
978,1039,5
978,14222,3
978,3530,4
978,15272,3
978,10999,5
978,1455,5
978,3542,3
978,10722,5
978,5402,4
978,168,5
978,3893,5
978,15980,5
978,23200,4
978,12249,5
978,3308,5
978,49,4
978,12020,5
978,1649,1
978,8982,4
978,23201,4
978,8336,5
978,13712,5
978,7814,4
978,4283,4
978,5869,5
978,13242,4
978,15720,5
978,2587,5
978,20365,5
978,19245,4
978,15877,5
978,1084,5
979,3631,4
979,23202,4
979,21004,4
979,6350,2
979,23203,5
979,10272,3
979,9718,4
979,9714,4
979,18997,4
979,11220,3
979,19161,4
979,5007,2
979,9843,4
979,23204,4
980,4800,4
980,23205,5
980,10706,4
980,5771,4
980,899,5
980,1301,4
980,4900,5
980,19798,5
980,8867,5
981,14,4
981,23209,5
981,4450,5
981,4037,5
981,17690,5
981,6802,5
981,23210,3
981,5744,5
981,16491,5
981,6725,3
981,5895,5
981,14752,5
981,4383,4
981,169,4
981,4427,3
981,4352,5
981,5162,5
981,2776,4
981,17374,5
981,4538,5
981,4227,5
981,5026,5
981,6178,5
981,5753,4
981,2887,5
981,16841,5
981,2674,5
981,23211,4
981,4295,3
981,7223,5
981,13560,4
981,4812,5
981,4296,4
981,4429,5
981,20350,4
981,23212,4
981,12259,3
981,14869,4
981,22451,5
981,23213,5
981,6797,5
981,15856,5
981,20542,5
981,232,4
981,19667,5
981,10890,4
981,19678,5
981,9981,4
981,5964,5
981,19576,4
981,16911,5
981,13119,5
981,23214,5
981,5837,5
981,243,3
981,7948,5
981,648,4
981,4290,3
981,17378,3
981,4122,5
981,15747,4
981,23215,5
981,1406,3
981,12354,3
981,4410,3
981,4545,4
981,7009,4
981,977,4
981,18983,4
981,19981,3
981,23216,5
981,719,5
981,4213,5
981,5210,1
981,2119,1
981,1822,5
981,13709,5
981,2988,4
981,1889,5
981,13653,3
981,18624,5
981,331,5
981,1873,1
981,13558,5
981,13747,5
981,4195,3
981,23217,4
981,16839,4
981,7532,4
981,23218,5
981,23219,5
981,4237,3
981,1896,4
981,14803,3
981,6809,5
981,515,3
981,3229,4
981,3018,5
981,19729,5
981,5838,4
981,5128,4
981,23220,5
981,6062,4
981,4208,2
981,5889,5
981,1949,5
981,9087,5
981,4245,4
981,20312,2
981,19416,4
981,9564,4
981,980,4
981,5532,5
981,8600,4
981,23221,4
981,1387,5
981,7089,2
981,4631,4
981,4392,3
981,23222,4
981,17339,4
981,4347,2
981,18272,5
981,4358,5
981,11228,4
981,1566,4
981,14780,3
981,6457,3
981,1388,4
981,4382,2
981,14785,3
981,13450,5
981,19752,5
981,23223,3
981,4470,4
981,292,3
981,4210,4
981,10370,5
981,3274,1
981,4782,4
981,1407,2
981,48,2
981,1378,3
981,674,4
981,4300,2
981,9821,4
981,6305,5
981,13318,4
981,2029,5
981,7132,4
981,156,3
981,13884,5
981,4414,1
981,12686,5
981,4691,3
981,10313,4
981,12495,4
981,20965,5
981,7296,5
981,20020,5
981,4279,5
981,4437,4
981,237,3
981,16229,5
981,13545,3
981,1383,4
981,6161,3
981,23224,5
981,43,3
981,10147,4
981,3911,2
981,4288,2
981,4277,4
981,4443,4
981,9978,4
981,19690,4
981,5896,5
981,23225,2
981,20654,4
981,16276,4
981,4444,4
981,12687,5
981,10226,4
981,10904,4
981,253,4
981,16221,3
981,13106,5
981,2504,4
981,18173,5
981,23226,5
981,4416,2
981,10388,5
981,12683,5
981,4618,5
981,2845,5
981,5951,3
981,4572,5
981,6193,3
981,14611,3
981,23227,4
981,9225,3
981,4857,5
981,21839,5
981,75,5
981,19577,4
981,13557,3
981,16638,4
981,4223,4
981,11693,5
981,4556,4
981,6060,4
981,4198,5
981,4890,5
981,11364,5
981,4454,4
981,15344,5
981,4639,5
981,6826,5
981,19662,3
981,8230,5
981,23228,5
981,4271,5
981,2025,4
981,5958,4
981,13339,5
981,168,4
981,23229,4
981,4180,5
981,5674,3
981,20431,3
981,12240,2
981,22382,4
981,23230,5
981,5159,5
981,11196,5
981,22682,5
981,2939,5
981,16591,5
981,14670,5
981,4532,4
981,7106,4
981,13132,5
981,23231,4
981,7739,5
981,15637,5
981,7095,2
981,2870,4
981,7068,2
981,4981,4
981,239,3
981,13075,2
981,2503,2
981,23232,5
981,3741,2
981,4008,2
981,4495,3
981,4272,5
981,2872,3
981,7099,3
981,4636,3
981,23233,5
981,10149,5
981,20308,4
981,4415,4
981,4533,4
981,236,2
981,16243,4
981,4595,3
981,6633,4
981,4452,2
981,6085,3
981,4424,5
981,959,4
981,235,3
981,10780,3
981,1704,3
981,127,4
981,4412,3
981,12988,5
981,20193,3
981,1565,4
981,13323,5
981,4529,2
981,23234,3
981,23235,4
981,23236,4
981,11230,4
981,23237,2
981,23238,2
981,10386,4
981,4526,3
981,6782,3
981,20009,2
981,21372,5
981,9122,3
981,4226,3
981,18335,4
981,3675,4
981,7286,3
981,1239,4
981,170,3
981,23239,4
981,245,4
981,6286,4
981,6346,5
981,10773,4
981,6055,5
981,2078,3
981,4265,3
981,3560,4
981,17334,5
981,2874,2
981,14661,5
981,4286,3
981,4329,3
981,4565,4
981,11914,4
981,15301,4
981,12597,5
981,15605,5
981,20327,4
981,13534,4
981,280,4
981,2910,4
981,18793,2
981,4674,5
981,265,4
981,23240,5
981,16403,4
981,17532,4
981,22807,4
981,19461,5
981,21869,4
981,3976,2
981,15602,3
981,15624,4
981,23241,3
981,348,3
981,260,4
981,7129,1
981,4483,4
981,12967,5
981,14500,4
981,21558,4
981,22666,4
981,3912,5
981,20483,4
981,4802,5
981,23242,4
981,18985,3
981,2749,3
981,3967,5
981,2745,2
981,4589,4
981,19933,5
981,14640,4
981,23243,2
981,72,5
981,171,4
981,23244,5
981,5932,5
981,20133,5
981,4252,5
981,11305,2
981,13092,2
981,10204,4
981,15520,3
981,14606,4
981,22665,3
981,4513,3
981,4498,3
981,4632,4
981,510,3
981,18461,5
981,4505,4
981,11939,4
981,2569,4
981,15302,5
981,20509,2
981,23245,2
981,7000,4
981,6590,3
981,23246,2
981,17499,2
981,10614,5
981,7053,3
981,5141,4
981,2477,3
981,4311,5
981,1399,3
981,6182,4
981,22755,4
981,4292,5
981,5948,1
981,19247,2
981,1091,3
981,2783,4
981,1412,4
981,10077,5
981,23247,3
981,16646,5
981,18888,4
981,23248,5
981,4393,4
981,23249,4
981,1297,4
981,5939,4
981,5678,4
981,6599,5
981,16504,2
981,22878,4
981,14799,3
981,37,2
981,3646,2
981,4909,3
981,6331,2
981,5706,3
981,231,4
981,146,4
981,11274,3
981,2935,5
981,2970,4
981,2403,3
981,23250,3
981,8499,4
981,5653,3
981,4517,4
981,5895,3
981,2851,4
981,19718,4
981,23251,4
981,4539,3
981,7287,3
981,2245,3
981,1312,4
981,23252,4
981,320,1
981,23253,2
981,4057,4
981,3256,4
981,7349,4
981,3430,4
981,4449,3
981,3629,3
981,14797,3
981,5726,4
981,191,3
981,3908,4
981,358,3
981,5483,3
981,13016,4
981,4519,4
981,1425,2
981,160,4
981,23254,3
981,21477,4
981,23255,4
981,4349,4
981,11159,3
981,16819,4
981,4578,5
981,9827,1
981,4485,3
981,13362,4
981,15701,5
981,17432,5
981,4468,4
981,11467,4
981,3934,4
981,19684,5
981,1455,5
981,23256,5
981,4431,3
981,23257,3
981,23258,3
981,4596,5
981,23163,5
981,13213,5
981,850,4
981,23175,3
981,1064,4
981,8346,5
981,23259,3
981,16228,2
981,15975,3
981,22936,4
981,439,3
981,2981,4
981,1173,4
981,995,4
981,18473,5
981,10960,5
981,17211,5
981,7798,4
981,4356,5
981,6840,3
981,16676,4
981,5133,1
981,7281,4
981,23164,4
981,9070,4
981,4645,5
981,10536,3
981,3678,4
981,23260,3
981,4432,4
981,7020,3
981,4479,4
981,4202,2
981,4535,3
981,20837,5
981,18912,4
981,4445,4
981,1002,4
981,4567,5
981,4525,3
981,12886,4
981,5944,5
981,9144,1
981,16532,5
981,18403,3
981,4629,4
981,18810,3
981,17458,5
981,7191,5
981,12680,4
981,20484,4
981,3818,5
981,3813,4
981,3814,5
981,3806,5
981,3809,4
981,3816,4
981,3811,4
981,2913,2
981,3788,4
981,3789,5
981,3799,4
981,3803,4
981,2797,5
981,15645,3
981,15625,3
981,23165,4
981,15626,4
981,6059,4
981,5908,4
981,516,4
981,4456,5
981,22895,4
981,5690,5
981,11400,4
981,1003,4
981,11352,4
981,4577,4
981,4582,2
981,4670,5
981,11199,5
981,23261,4
981,12481,5
981,5909,5
981,20485,4
981,11944,2
981,23262,5
981,15517,4
981,2779,4
981,11953,4
981,291,3
981,2389,5
981,3709,4
981,3664,4
981,3661,4
981,3673,4
981,862,3
981,2862,3
981,23263,1
981,2802,5
981,19696,3
981,16216,5
981,4464,4
981,4467,5
981,19589,4
981,4405,4
981,23264,4
981,23265,5
981,18559,3
981,4333,4
981,8777,5
981,23266,4
981,4371,4
981,4637,5
981,7823,3
981,23267,4
981,6842,1
981,16960,3
981,4579,4
981,7178,5
981,4512,5
981,4006,5
981,11138,4
981,345,5
981,16946,1
981,11948,3
981,23268,5
981,4563,3
981,20480,5
981,5930,5
981,5681,4
981,4561,3
981,22875,3
981,11859,5
981,4699,3
981,14769,3
981,15839,5
981,20335,4
981,23269,3
981,2505,4
981,7105,5
981,2496,4
981,2893,4
981,2798,3
981,4011,4
981,2891,5
981,4671,5
981,2490,3
981,4361,3
981,18810,3
981,2801,4
981,6254,4
981,23270,5
981,4860,4
981,4629,4
981,4232,4
981,4656,3
981,15857,4
981,4856,4
981,6655,5
981,5962,3
981,15601,4
981,5914,3
981,13110,3
981,18909,4
981,2788,5
981,5960,5
981,20471,3
981,23271,4
981,7103,4
981,2371,3
981,4587,4
981,758,4
981,23090,4
981,22879,4
981,730,4
981,8932,4
981,23272,3
981,15821,4
981,2883,4
981,23273,3
981,15852,4
981,23274,4
981,12233,4
981,728,4
981,759,3
981,713,4
981,4586,4
981,4665,4
981,7119,3
981,4689,5
981,14802,4
981,20422,1
981,4319,5
981,268,5
981,4368,4
981,16679,4
981,16917,5
981,4013,5
981,15728,3
981,5140,3
981,4562,3
981,12888,4
981,20426,3
981,4319,5
981,16240,5
981,11139,3
981,11145,4
981,23275,4
981,3220,3
981,1402,3
981,4194,4
981,16207,5
981,6065,5
981,16222,4
981,2892,3
981,11360,5
981,20379,2
981,3902,3
981,13662,3
981,21229,4
981,11392,4
981,15981,5
981,4588,4
981,7742,2
981,20501,4
981,4406,3
981,5155,2
981,2898,1
981,735,4
981,23276,4
981,4627,3
981,20366,4
981,5719,4
981,7658,4
981,7205,3
981,736,5
981,7230,3
981,23277,2
981,23278,3
981,23279,4
981,5135,4
981,5135,5
981,2784,5
981,297,4
981,296,3
981,4133,4
981,13,4
981,16210,4
981,15515,4
981,23280,3
981,4845,4
981,23281,3
981,11214,5
981,12672,3
981,6631,4
981,23282,3
981,3462,4
981,12594,5
981,4489,4
981,4764,2
981,22146,4
981,23283,4
981,21584,4
981,4821,3
981,7925,4
981,23284,4
981,21588,4
981,10988,5
981,3767,4
981,3794,4
981,4622,3
981,2366,4
981,4918,5
981,4692,4
981,14736,5
981,12256,5
981,7625,5
981,11632,5
981,21294,4
981,11200,4
981,3115,4
981,13818,5
981,3451,4
981,3369,4
981,16294,4
981,3794,5
981,21859,5
981,18738,5
981,16486,5
982,17845,5
982,3193,3
982,1357,5
982,12007,5
982,51,5
982,1957,5
982,15449,5
982,3482,5
982,7996,2
982,21979,4
982,16263,5
983,10041,5
983,23285,5
983,11317,2
983,8830,5
983,23286,5
983,23287,5
983,17580,5
983,16263,4
983,23288,5
983,23289,4
984,2324,3
984,2245,4
984,4677,3
984,4639,4
984,3479,5
984,3912,5
984,23290,5
984,19028,4
984,16210,5
984,23291,4
984,14683,5
984,7141,1
984,14301,4
985,3917,2
985,4195,4
985,19480,5
985,956,4
985,4162,5
985,21235,5
985,1704,4
985,1258,5
985,1218,5
985,2491,3
985,7069,4
985,1272,5
985,10779,4
985,11738,5
985,5485,5
985,9147,4
985,4405,5
985,4442,5
985,2912,5
985,4588,5
985,13106,5
985,8046,5
985,12518,5
985,18217,4
985,23292,5
985,11392,5
985,2756,5
985,6394,4
985,3756,3
985,8433,5
985,16248,5
985,12852,5
985,1086,5
985,22043,5
985,8059,5
985,16519,4
985,21098,5
985,6487,5
985,23293,5
985,127,3
985,2340,4
985,1043,2
985,2324,2
985,14889,4
985,2451,4
985,16616,4
985,7160,5
985,2497,4
985,13774,5
985,6308,5
985,23294,5
985,17764,5
985,20956,4
985,2338,5
986,15081,5
986,13155,5
986,10497,5
986,23295,5
986,9842,5
986,12040,5
986,3724,5
986,1839,5
986,14105,5
986,21461,2
986,933,5
986,8499,5
986,14008,5
986,2205,5
986,1211,5
986,1139,5
986,3108,5
986,1931,4
986,11122,5
986,2326,5
986,18822,5
986,1049,4
986,23296,5
986,1196,5
986,5564,5
986,10520,5
986,3784,5
986,3705,5
986,2755,4
986,3066,5
986,12103,4
986,8408,5
986,19132,5
986,6280,4
986,9171,5
986,13813,4
986,23297,5
986,14687,5
986,20824,5
986,1257,5
986,1183,4
986,1323,3
986,8994,5
986,5359,5
986,8795,5
986,374,5
986,3057,5
986,13029,4
986,2133,5
986,3638,3
986,1173,4
986,1316,4
986,5400,5
986,14024,5
986,16836,1
986,3778,3
986,7443,5
986,3930,5
986,3934,5
986,1455,5
986,23298,5
986,2703,5
986,271,3
986,1319,5
986,182,5
987,3696,5
987,1340,1
987,4158,3
987,6651,5
988,7473,5
988,15673,5
988,13171,4
988,14021,4
988,22529,4
988,1393,4
988,14302,5
988,22210,3
988,7752,5
988,7751,5
988,9212,4
988,22449,4
988,23299,4
988,21676,5
988,14459,5
988,18373,3
988,9076,4
988,23300,4
988,7024,4
988,4095,4
988,22532,4
988,22363,4
988,15171,4
988,21376,4
988,21889,5
988,1649,4
988,23301,4
988,22758,5
988,2581,5
988,23302,4
988,22083,4
988,4131,4
988,22458,4
988,12020,4
988,22535,4
988,6387,4
988,14272,4
988,2686,4
988,2760,4
988,6033,3
988,13455,4
988,19733,4
988,14575,4
988,6015,4
988,2703,3
988,21570,1
988,10504,4
988,9744,5
988,10528,4
988,23303,4
988,4482,4
988,6810,4
988,2475,4
988,22107,2
988,9050,5
988,15588,4
988,14270,4
988,12295,5
988,1764,4
988,871,4
988,23304,4
988,191,5
988,15747,2
988,6128,5
988,23305,5
988,15657,5
988,23306,4
988,20626,3
988,23307,4
988,804,4
988,2693,4
988,19376,4
988,12217,3
989,23308,4
989,23309,5
989,7196,5
989,1212,5
989,9233,3
989,23309,4
989,23310,4
989,23311,5
989,8101,4
989,16839,4
989,23312,5
989,23308,5
989,16518,2
989,23309,5
989,7196,4
989,18537,4
989,18218,5
989,22352,5
989,23313,5
989,682,5
989,13539,3
989,23314,2
989,23315,4
989,23316,4
989,19687,4
989,8170,3
989,9290,5
989,5135,5
989,22918,4
989,7697,4
989,23317,4
989,23318,4
989,11006,5
989,15041,4
989,23319,5
989,23320,4
989,23321,4
989,3781,4
989,1227,4
989,5471,5
989,23319,5
989,578,5
989,1350,4
989,23322,5
989,8387,4
989,23323,3
989,20285,5
989,609,5
989,6151,4
989,23324,2
989,5135,5
989,14772,3
989,23325,5
989,15265,2
989,23326,5
989,22726,4
989,23327,3
989,20734,4
989,12759,2
989,23328,4
989,13917,4
989,11401,4
989,19638,4
989,23329,4
989,23330,4
989,14093,4
989,1176,4
989,23331,5
989,6077,5
989,2804,5
989,11449,4
989,15154,4
989,15208,4
989,23332,4
989,23333,4
989,6065,4
989,23334,5
989,16829,4
989,18339,4
989,8807,4
989,23335,4
989,5757,4
989,3958,5
989,18498,4
989,8233,2
989,23336,2
989,630,5
989,23337,5
989,12945,4
989,541,4
989,4381,2
989,16217,4
989,23068,4
989,23338,4
989,23339,5
989,23340,3
989,23341,3
989,23342,3
989,14479,4
989,23343,3
989,2444,4
989,1000,3
989,12401,3
989,13753,5
989,23344,5
989,4344,4
989,12400,5
989,1998,4
989,1303,4
989,13813,4
989,2652,4
989,1155,5
989,23345,4
989,23346,4
989,1265,4
989,14292,2
989,14214,5
989,23347,4
989,23348,4
989,11437,2
989,23349,5
989,1757,5
989,17943,4
989,19309,5
989,19381,5
989,23350,4
989,12416,4
989,14082,4
989,23351,5
989,23352,2
989,22598,4
989,23353,4
989,11143,1
989,23354,3
989,22405,4
989,14148,5
989,23355,4
989,21842,4
989,6293,4
989,23356,4
989,23357,3
989,23358,4
989,23359,4
989,18562,4
989,6523,3
989,8784,5
989,16858,5
989,23360,5
989,23361,4
989,15381,4
989,23362,3
989,21696,4
989,23363,4
989,1236,4
989,23364,3
989,23365,4
989,22113,4
989,23366,4
989,23367,3
989,8802,5
989,23368,5
989,23369,4
989,5019,3
989,23370,4
989,23371,4
989,23372,4
989,16515,3
989,335,4
989,23373,4
989,6358,4
989,3787,4
989,23374,4
989,22094,4
989,11406,4
989,1309,4
989,23375,3
989,23376,3
989,23377,3
989,15246,5
989,5459,4
989,18447,4
989,8778,4
989,1170,5
989,23378,4
989,23379,4
989,13709,4
989,15120,5
989,23380,5
989,7675,5
989,18412,4
989,18377,4
989,1145,2
989,11380,4
989,23381,4
989,21935,3
989,23382,4
989,23383,4
989,23384,4
989,1352,4
989,23385,4
989,22855,4
989,23386,4
989,23387,5
989,19454,4
989,23388,4
989,23389,4
989,23390,4
989,3849,4
989,18231,4
989,23391,3
989,23392,4
989,23393,4
989,23394,4
989,23395,3
989,23396,4
989,19504,4
989,23397,5
989,23398,4
989,23399,4
989,4162,4
989,23400,4
989,17851,4
989,10843,3
989,13614,4
989,15535,5
989,23401,5
989,19278,4
989,11741,2
989,23402,4
989,7715,4
989,1074,4
989,4198,4
989,23403,4
989,17674,4
989,23404,2
989,16847,5
989,23405,2
989,666,3
989,23406,4
989,2417,5
989,23407,5
989,23408,4
989,23101,4
989,23409,4
989,12982,4
989,9731,3
989,23410,2
989,23411,4
989,23412,2
989,23413,4
989,11425,3
989,23414,2
989,16109,5
989,23415,4
989,23416,4
989,23417,4
989,23418,5
989,23419,4
989,6633,3
989,23420,2
989,5450,4
989,6535,2
989,19800,4
989,23421,4
989,23422,4
989,21049,4
989,23423,4
989,23424,4
989,6111,5
989,16331,4
989,3667,4
989,23425,4
989,23426,4
989,1280,4
989,16393,4
989,1697,3
989,23427,2
989,23428,4
989,19727,4
989,16735,4
989,23429,3
989,23430,4
989,23431,4
989,22785,2
989,23432,4
989,2784,4
989,23433,3
989,5958,4
989,23434,4
989,23435,4
989,23436,4
989,23437,4
989,23438,4
989,10667,4
989,23439,4
989,23440,3
989,18246,5
989,23441,3
989,23442,4
989,18433,3
989,7899,4
989,20201,4
989,23443,4
989,12690,5
989,23444,5
989,23445,4
989,12932,4
989,12821,4
989,23446,4
989,1760,5
989,23447,3
989,5957,3
989,6642,4
989,1097,4
989,23448,2
989,23449,4
989,23450,4
989,23451,3
989,338,4
989,22488,5
989,12827,4
989,23452,3
989,23453,4
989,386,2
989,768,4
989,23454,4
989,23455,2
989,23456,4
989,18509,4
989,23457,5
989,21721,5
989,16165,3
989,23458,2
989,18327,4
989,16919,2
989,19440,3
989,1204,3
989,23459,5
989,23460,3
989,23461,3
989,23462,4
989,6631,5
989,5079,5
989,6354,4
989,23463,5
989,9249,4
989,16493,4
989,23464,3
989,12368,1
989,23465,5
989,4572,4
989,13135,4
989,12650,4
989,23466,4
989,18482,3
989,23467,4
989,9066,5
989,23468,5
989,8840,3
989,7854,4
989,23469,4
989,23470,3
989,17094,4
989,13110,4
989,23471,4
989,18010,4
989,23472,5
989,23473,4
989,23474,4
989,23475,5
989,23476,4
989,14142,4
989,23477,4
989,23478,4
989,23479,2
989,10666,5
989,10668,4
989,23480,4
989,14075,4
989,23481,4
989,23482,4
989,23483,4
989,20910,4
989,23484,4
989,23485,4
989,12551,2
989,21649,4
989,470,4
989,23486,3
989,12576,3
989,23487,3
989,12550,5
989,14843,4
989,8402,4
989,23488,3
989,23489,4
989,23490,4
989,18441,3
989,8929,2
989,23491,4
989,6572,3
989,6353,4
989,23492,4
989,23493,4
989,23494,4
989,23495,4
989,23407,5
989,23496,4
989,22396,5
989,23497,4
989,23498,2
989,14501,4
989,10133,5
989,23499,3
989,8292,4
989,23500,5
989,23501,4
989,23502,4
989,8091,3
989,23503,4
989,23504,4
989,14531,4
989,23505,4
989,23506,3
989,1701,3
989,23507,4
989,23508,4
989,384,4
989,23509,4
989,1295,4
989,1320,4
989,23510,4
989,23511,1
989,23512,3
989,11718,5
