user1,user2,weight
258,647,1
258,227,1
258,105,1
258,326,1
258,82,1
258,6,1
258,252,1
258,14,1
258,180,1
258,79,1
258,198,1
258,1126,1
258,85,1
258,386,1
258,1262,1
258,299,1
258,173,1
258,316,1
258,461,1
258,669,1
258,208,1
258,15,1
258,545,1
258,237,1
258,225,1
258,230,1
258,363,1
258,520,1
258,305,1
258,229,1
258,651,1
258,10,1
258,231,1
258,313,1
258,186,1
258,270,1
258,240,1
258,234,1
258,274,1
258,330,1
258,1100,1
258,218,1
258,30,1
258,31,1
258,339,1
258,766,1
258,348,1
258,327,1
258,235,1
258,353,1
258,246,1
258,21,1
258,38,1
258,579,1
258,655,1
258,757,1
258,404,1
258,46,1
258,5498,1
258,825,1
258,2266,1
258,61,1
258,443,1
258,541,1
258,997,1
258,773,1
258,794,1
258,1751,1
258,184,1
258,16,1
258,1121,1
258,1120,1
258,312,1
258,3,1
258,415,1
258,446,1
258,388,1
258,941,1
258,929,1
258,260,1
258,726,1
258,2267,1
258,221,1
258,2084,1
258,2268,1
258,2269,1
258,5479,1
258,1218,1
258,887,1
258,2270,1
258,149,1
258,115,1
258,842,1
258,896,1
258,781,1
258,817,1
258,1611,1
258,1624,1
258,1154,1
258,1144,1
258,2271,1
258,1037,1
258,1940,1
258,1480,1
258,5499,1
258,596,1
258,2272,1
258,1123,1
258,1757,1
258,2273,1
258,2189,1
258,1823,1
258,1889,1
258,1758,1
258,2026,1
258,2274,1
258,730,1
258,5500,1
258,366,1
258,2275,1
258,1318,1
258,918,1
258,1489,1
258,1265,1
258,1150,1
258,1407,1
258,1481,1
258,703,1
258,1039,1
258,1314,1
258,1155,1
258,5501,1
258,1340,1
258,1317,1
258,2276,1
258,1452,1
258,1483,1
258,1490,1
258,2277,1
258,2278,1
258,1478,1
258,2279,1
258,2280,1
258,2281,1
258,2028,1
258,1782,1
258,1326,1
258,1327,1
258,336,1
258,1768,1
258,2282,1
258,2283,1
258,1362,1
258,5384,1
258,1153,1
258,1347,1
258,2284,1
258,1827,1
258,1962,1
258,1678,1
258,988,1
258,1774,1
258,1341,1
258,1663,1
258,2285,1
258,1281,1
258,1365,1
258,815,1
258,1850,1
258,1408,1
258,1505,1
258,1778,1
258,5502,1
258,1784,1
258,2210,1
258,1348,1
258,1958,1
258,1780,1
258,1523,1
258,1201,1
258,2035,1
258,943,1
258,1143,1
258,1175,1
258,1552,1
258,2286,1
258,1790,1
258,1791,1
258,1208,1
258,1204,1
258,5503,1
258,5504,1
258,694,1
258,2287,1
258,2288,1
258,5505,1
258,1536,1
258,1542,1
258,5506,1
258,1972,1
258,2289,1
258,2290,1
258,2291,1
258,1294,1
258,1570,1
258,2292,1
258,5507,1
258,2293,1
258,2294,1
258,2295,1
258,2217,1
258,2050,1
258,2296,1
258,2297,1
258,1968,1
258,2298,1
258,1437,1
258,1180,1
258,2299,1
258,2051,1
258,1525,1
258,1974,1
258,2300,1
258,2301,1
258,2302,1
258,1527,1
258,5508,1
258,2303,1
258,1139,1
258,1971,1
258,1500,1
258,2241,1
258,2052,1
258,2240,1
258,783,1
258,2304,1
258,2305,1
258,244,1
258,1572,1
258,2306,1
258,2236,1
258,2307,1
258,5509,1
258,618,1
258,1517,1
258,2308,1
258,1728,1
258,1535,1
258,1970,1
258,1553,1
258,2309,1
258,1488,1
258,1512,1
258,1192,1
258,1565,1
258,2310,1
258,2311,1
258,2312,1
258,2066,1
258,1763,1
258,1977,1
258,2313,1
258,2058,1
258,2314,1
258,2061,1
258,2315,1
258,219,1
258,2065,1
258,1797,1
258,1571,1
258,2316,1
258,2317,1
258,1368,1
258,2318,1
258,1979,1
258,1811,1
258,1787,1
258,2319,1
258,2320,1
258,2001,1
258,2005,1
258,2321,1
258,2322,1
258,2323,1
258,2324,1
258,2222,1
258,2325,1
258,2326,1
258,2327,1
258,1556,1
258,2074,1
258,2328,1
258,2091,1
258,340,1
258,354,1
258,2329,1
258,2330,1
258,2331,1
258,2332,1
258,2333,1
258,2334,1
258,1306,1
258,2214,1
258,2335,1
258,2336,1
258,2234,1
258,2337,1
258,2338,1
258,2339,1
258,2340,1
258,2341,1
258,2342,1
258,2231,1
258,5510,1
258,2343,1
258,1810,1
258,2344,1
258,2345,1
258,2346,1
258,680,1
258,2347,1
258,2348,1
258,2349,1
258,2350,1
258,1796,1
258,2093,1
258,2351,1
258,1762,1
258,2352,1
258,2353,1
258,2354,1
258,2090,1
258,2355,1
258,2356,1
258,2357,1
258,5511,1
258,2358,1
258,2165,1
258,222,1
258,5512,1
258,1245,1
258,2359,1
258,2360,1
258,2361,1
258,2362,1
258,2363,1
258,2364,1
258,2365,1
258,2366,1
258,2367,1
258,2368,1
258,387,1
258,2369,1
258,320,1
258,2370,1
258,2371,1
258,2372,1
258,2219,1
258,2373,1
258,2374,1
258,2375,1
258,2376,1
258,2377,1
258,2378,1
258,2379,1
258,1917,1
258,2380,1
258,844,1
258,2381,1
258,2382,1
258,2383,1
258,2097,1
258,682,1
258,2384,1
258,2385,1
258,2386,1
258,925,1
258,2042,1
258,2387,1
258,2388,1
258,1196,1
258,2389,1
258,2390,1
258,2391,1
258,2392,1
258,1978,1
258,2100,1
258,2393,1
258,2394,1
258,2395,1
258,2396,1
258,2397,1
258,2398,1
258,2399,1
258,2400,1
258,2401,1
258,2402,1
258,2099,1
258,2403,1
258,2404,1
258,1014,1
258,2405,1
258,2406,1
258,2407,1
258,2102,1
258,2408,1
258,2409,1
258,2410,1
258,2203,1
258,1828,1
258,1806,1
258,2411,1
258,2412,1
258,989,1
258,604,1
258,2413,1
258,5513,1
258,2414,1
258,1901,1
258,2415,1
258,2032,1
258,5514,1
258,2416,1
258,2417,1
258,5515,1
258,2418,1
258,2115,1
258,2419,1
258,2420,1
258,2421,1
258,2422,1
258,2423,1
258,2424,1
258,2425,1
258,2426,1
258,2427,1
258,1537,1
258,2428,1
258,2429,1
258,5516,1
258,2430,1
258,2431,1
258,2432,1
258,2433,1
258,5517,1
258,2434,1
258,2435,1
258,2436,1
258,2437,1
258,2117,1
258,1967,1
258,2438,1
258,2439,1
258,950,1
258,2440,1
258,2441,1
258,5518,1
258,395,1
258,2442,1
258,2443,1
258,2444,1
258,2445,1
258,2446,1
258,2447,1
258,2448,1
258,2449,1
258,2128,1
258,2235,1
258,2450,1
258,2232,1
258,2451,1
258,2452,1
258,2453,1
258,2454,1
258,2123,1
258,2455,1
258,2098,1
258,2456,1
258,2457,1
258,2458,1
258,1953,1
258,2459,1
258,2460,1
258,759,1
258,1595,1
258,2461,1
258,2462,1
258,2463,1
258,2464,1
258,2465,1
258,5519,1
258,2466,1
258,2467,1
258,2468,1
258,5520,1
258,2469,1
258,2470,1
258,2143,1
258,2471,1
258,5521,1
258,2472,1
258,5522,1
258,2473,1
258,2474,1
258,2475,1
258,2476,1
258,233,1
258,2477,1
258,2478,1
258,2479,1
258,2480,1
258,2481,1
258,2482,1
258,2483,1
258,2484,1
258,1345,1
258,2485,1
258,2486,1
258,2487,1
258,2488,1
258,2489,1
258,2490,1
258,2491,1
258,2492,1
258,2493,1
258,2494,1
258,2495,1
258,1893,1
258,2496,1
258,2497,1
258,2498,1
258,2499,1
258,2500,1
258,2501,1
258,419,1
258,2502,1
258,2503,1
258,2107,1
258,603,1
258,2504,1
258,2505,1
258,2506,1
258,2507,1
258,2508,1
258,5523,1
258,2509,1
258,2142,1
258,2510,1
258,2511,1
258,2512,1
258,5524,1
258,2513,1
258,2514,1
258,2106,1
258,2515,1
258,2516,1
258,2517,1
258,2518,1
258,1998,1
258,2519,1
258,2520,1
258,2521,1
258,2522,1
258,1538,1
258,1777,1
258,2523,1
258,2524,1
258,2525,1
258,2526,1
258,2527,1
258,2528,1
258,5525,1
258,2529,1
258,2530,1
258,2531,1
258,2532,1
258,2533,1
258,2534,1
258,2138,1
258,2535,1
258,2536,1
258,2537,1
258,2538,1
258,1966,1
258,2539,1
258,1846,1
258,2540,1
258,2541,1
258,2542,1
258,2146,1
258,2543,1
258,2544,1
258,2545,1
258,2546,1
258,2547,1
258,2548,1
258,2549,1
258,2550,1
258,2140,1
258,2551,1
258,2552,1
258,2553,1
258,2554,1
258,2555,1
258,5526,1
258,2556,1
258,2557,1
258,2558,1
258,2559,1
258,2560,1
258,5450,1
258,2127,1
258,2133,1
258,2561,1
259,1381,1
259,68,1
259,186,1
259,87,1
259,268,1
259,74,1
259,5,1
259,7,1
259,69,1
259,831,1
259,205,1
259,102,1
259,122,1
259,210,1
259,528,1
259,324,1
259,255,1
259,338,1
259,85,1
259,198,1
259,680,1
259,99,1
259,463,1
259,9,1
259,1100,1
259,264,1
259,375,1
259,227,1
259,266,1
259,240,1
259,176,1
259,372,1
259,395,1
259,283,1
259,91,1
259,973,1
259,523,1
259,356,1
259,647,1
259,13,1
259,689,1
259,359,1
259,274,1
259,519,1
259,191,1
259,705,1
259,392,1
259,396,1
259,5188,1
259,393,1
259,583,1
259,27,1
259,14,1
259,406,1
259,39,1
259,545,1
259,703,1
259,548,1
259,1595,1
259,411,1
259,666,1
259,759,1
259,290,1
259,472,1
259,1394,1
259,391,1
259,5220,1
259,42,1
259,221,1
259,553,1
259,113,1
259,204,1
259,1161,1
259,776,1
259,1017,1
259,572,1
259,1018,1
259,541,1
259,414,1
259,588,1
259,183,1
259,771,1
259,848,1
259,2253,1
259,569,1
259,1986,1
259,432,1
259,538,1
259,926,1
259,116,1
259,444,1
259,625,1
259,1873,1
259,862,1
259,794,1
259,483,1
259,488,1
259,133,1
259,924,1
259,244,1
259,423,1
259,152,1
259,2562,1
259,56,1
259,745,1
259,1275,1
259,160,1
259,806,1
259,326,1
259,399,1
259,252,1
259,931,1
259,670,1
259,930,1
259,438,1
259,1278,1
259,1695,1
259,439,1
259,2563,1
259,115,1
259,2564,1
259,5527,1
259,505,1
259,5528,1
259,57,1
259,620,1
259,446,1
259,2109,1
259,744,1
259,935,1
259,886,1
259,5529,1
259,430,1
259,2079,1
259,936,1
259,136,1
259,495,1
259,1746,1
259,735,1
259,704,1
259,257,1
259,435,1
259,1879,1
259,1920,1
259,907,1
259,2565,1
259,487,1
259,1921,1
259,443,1
259,496,1
259,1040,1
259,224,1
259,501,1
259,2163,1
259,946,1
259,872,1
259,2274,1
259,945,1
259,929,1
260,210,1
260,363,1
260,330,1
260,466,1
260,372,1
260,279,1
260,283,1
260,836,1
260,151,1
260,676,1
260,45,1
260,541,1
260,860,1
260,286,1
260,2566,1
260,477,1
260,46,1
260,552,1
260,2567,1
260,1459,1
260,1065,1
260,2568,1
260,510,1
260,409,1
260,879,1
260,2569,1
260,521,1
260,431,1
260,129,1
260,484,1
260,500,1
260,1600,1
260,1275,1
260,886,1
260,1697,1
260,803,1
260,893,1
260,2563,1
260,1276,1
260,446,1
260,370,1
260,941,1
260,495,1
260,258,1
260,1719,1
260,1817,1
260,315,1
260,2051,1
260,663,1
260,497,1
260,2570,1
260,739,1
260,1331,1
260,722,1
260,727,1
260,2571,1
260,741,1
260,2572,1
260,869,1
260,839,1
260,456,1
260,744,1
260,1059,1
260,742,1
260,492,1
260,5411,1
260,1718,1
260,65,1
260,1225,1
260,721,1
260,419,1
260,1055,1
260,5530,1
260,2024,1
260,1176,1
260,493,1
260,2573,1
260,812,1
260,474,1
260,198,1
260,415,1
260,1405,1
260,1620,1
260,1232,1
260,914,1
260,100,1
260,52,1
260,2574,1
260,257,1
260,910,1
260,1242,1
260,98,1
260,1254,1
260,2575,1
260,1475,1
260,2576,1
260,1258,1
260,608,1
260,156,1
260,2577,1
260,1419,1
260,355,1
260,2578,1
260,1758,1
260,369,1
260,777,1
260,2184,1
260,5531,1
261,67,1
261,77,1
261,78,1
261,68,1
261,1001,1
261,241,1
261,340,1
261,450,1
261,81,1
261,321,1
261,228,1
261,7,1
261,102,1
261,451,1
261,322,1
261,682,1
261,251,1
261,92,1
261,19,1
261,1124,1
261,174,1
261,205,1
261,412,1
261,179,1
261,284,1
261,173,1
261,210,1
261,576,1
261,108,1
261,292,1
261,209,1
261,285,1
261,326,1
261,1417,1
261,82,1
261,396,1
261,457,1
261,1982,1
261,252,1
261,256,1
261,180,1
261,459,1
261,458,1
261,79,1
261,254,1
261,255,1
261,683,1
261,327,1
261,112,1
261,186,1
261,684,1
261,681,1
261,374,1
261,386,1
261,90,1
261,305,1
261,287,1
261,1133,1
261,85,1
261,214,1
261,243,1
261,2579,1
261,233,1
261,14,1
261,99,1
261,299,1
261,976,1
261,298,1
261,80,1
261,9,1
261,300,1
261,545,1
261,5487,1
261,2580,1
261,5475,1
261,110,1
261,2581,1
261,198,1
261,303,1
261,239,1
261,363,1
261,15,1
261,219,1
261,304,1
261,208,1
261,229,1
261,1104,1
261,748,1
261,463,1
261,86,1
261,91,1
261,10,1
261,176,1
261,274,1
261,307,1
261,245,1
261,234,1
261,2582,1
261,267,1
261,5172,1
261,315,1
261,258,1
261,88,1
261,11,1
261,220,1
261,5218,1
261,262,1
261,189,1
261,270,1
261,89,1
261,231,1
261,264,1
261,190,1
261,310,1
261,975,1
261,291,1
261,334,1
261,242,1
261,226,1
261,968,1
262,1,1
262,67,1
262,68,1
262,213,1
262,74,1
262,181,1
262,7,1
262,371,1
262,187,1
262,241,1
262,1090,1
262,967,1
262,157,1
262,191,1
262,70,1
262,108,1
262,205,1
262,528,1
262,284,1
262,102,1
262,122,1
262,324,1
262,375,1
262,647,1
262,235,1
262,178,1
262,224,1
262,80,1
262,221,1
262,183,1
262,326,1
262,323,1
262,1093,1
262,255,1
262,370,1
262,82,1
262,252,1
262,15,1
262,239,1
262,230,1
262,214,1
262,386,1
262,225,1
262,99,1
262,298,1
262,1412,1
262,243,1
262,313,1
262,2583,1
262,363,1
262,229,1
262,765,1
262,305,1
262,10,1
262,704,1
262,290,1
262,189,1
262,274,1
262,270,1
262,222,1
262,240,1
262,261,1
262,236,1
262,242,1
262,286,1
262,251,1
262,291,1
262,226,1
262,227,1
262,377,1
262,36,1
262,279,1
262,310,1
262,111,1
262,268,1
262,692,1
263,193,1
263,5,1
263,217,1
263,1095,1
263,251,1
263,205,1
263,229,1
263,284,1
263,311,1
263,239,1
263,241,1
263,1021,1
263,5532,1
263,300,1
263,110,1
263,330,1
263,227,1
263,90,1
263,186,1
263,89,1
263,264,1
264,11,1
264,93,1
264,71,1
264,79,1
264,173,1
264,14,1
264,77,1
264,576,1
264,179,1
264,74,1
264,87,1
264,748,1
264,370,1
264,252,1
264,255,1
264,327,1
264,386,1
264,1107,1
264,225,1
264,788,1
264,99,1
264,528,1
264,9,1
264,5475,1
264,15,1
264,239,1
264,328,1
264,463,1
264,363,1
264,1996,1
264,339,1
264,10,1
264,464,1
264,669,1
264,330,1
264,977,1
264,261,1
264,251,1
264,263,1
264,220,1
264,189,1
264,262,1
264,663,1
264,308,1
264,240,1
264,686,1
264,231,1
264,691,1
264,89,1
264,313,1
264,183,1
264,234,1
264,5159,1
264,548,1
264,511,1
264,359,1
264,435,1
264,401,1
264,581,1
264,2150,1
264,316,1
264,270,1
264,310,1
264,279,1
264,2009,1
264,1086,1
264,290,1
264,405,1
264,392,1
264,614,1
264,19,1
264,397,1
264,404,1
264,29,1
264,27,1
264,1435,1
264,21,1
264,406,1
264,384,1
264,666,1
264,407,1
264,1105,1
264,408,1
264,411,1
264,654,1
264,544,1
264,1031,1
264,391,1
264,38,1
264,396,1
264,756,1
264,732,1
264,39,1
264,430,1
264,545,1
264,208,1
264,585,1
264,593,1
264,5235,1
264,37,1
264,243,1
264,587,1
264,2584,1
264,409,1
264,595,1
264,375,1
264,483,1
264,219,1
264,120,1
264,41,1
264,718,1
264,44,1
264,665,1
264,785,1
264,423,1
264,1102,1
264,586,1
264,777,1
264,364,1
264,775,1
264,30,1
264,786,1
264,824,1
264,2585,1
264,717,1
264,472,1
264,185,1
264,245,1
264,5324,1
264,825,1
264,772,1
264,2586,1
264,596,1
264,948,1
264,996,1
264,773,1
264,5533,1
264,5167,1
264,661,1
264,780,1
264,286,1
264,475,1
264,778,1
264,400,1
264,246,1
264,127,1
264,533,1
264,49,1
264,5272,1
264,553,1
264,357,1
264,5534,1
264,18,1
264,850,1
264,2587,1
264,34,1
264,5535,1
264,709,1
264,2588,1
264,776,1
264,121,1
264,103,1
264,552,1
264,981,1
264,118,1
264,40,1
264,5290,1
264,3,1
264,1106,1
264,541,1
264,2151,1
264,1599,1
264,5536,1
264,95,1
264,863,1
264,471,1
264,860,1
264,5241,1
264,172,1
264,50,1
264,907,1
264,1426,1
264,1261,1
264,45,1
264,60,1
264,17,1
265,531,1
265,698,1
265,8,1
265,2113,1
265,105,1
265,11,1
265,310,1
265,2084,1
265,2589,1
265,2178,1
265,929,1
265,492,1
265,817,1
265,713,1
265,2590,1
265,1287,1
265,151,1
265,5537,1
265,2591,1
265,1630,1
265,1144,1
265,736,1
265,2592,1
265,2185,1
265,1037,1
265,651,1
265,1621,1
265,1057,1
265,1821,1
265,1602,1
265,1554,1
265,1167,1
265,1839,1
265,750,1
265,1760,1
265,399,1
265,5538,1
265,1233,1
266,195,1
266,174,1
266,1129,1
266,216,1
266,284,1
266,544,1
266,210,1
266,178,1
266,2013,1
266,36,1
266,305,1
266,252,1
266,46,1
266,99,1
266,765,1
266,279,1
266,704,1
266,270,1
266,11,1
266,8,1
266,71,1
266,302,1
266,274,1
266,767,1
266,340,1
266,520,1
266,115,1
266,13,1
266,5539,1
266,240,1
266,511,1
266,224,1
266,696,1
266,406,1
266,191,1
266,397,1
266,613,1
266,531,1
266,127,1
266,647,1
266,395,1
266,353,1
266,530,1
266,652,1
266,392,1
266,405,1
266,369,1
266,18,1
266,760,1
266,19,1
266,536,1
266,391,1
266,110,1
266,39,1
266,404,1
266,656,1
266,21,1
266,448,1
266,407,1
266,707,1
266,306,1
266,5216,1
266,5278,1
266,595,1
266,585,1
266,545,1
266,862,1
266,756,1
266,286,1
266,540,1
266,776,1
266,411,1
266,788,1
266,80,1
266,548,1
266,31,1
266,1107,1
266,357,1
266,554,1
266,857,1
266,5217,1
266,113,1
266,1427,1
266,375,1
266,541,1
266,533,1
266,997,1
266,423,1
266,527,1
266,1742,1
266,63,1
266,2593,1
266,2594,1
266,1065,1
266,480,1
266,1121,1
266,773,1
266,1597,1
266,1120,1
266,708,1
266,435,1
266,172,1
266,5540,1
266,2595,1
266,158,1
266,2596,1
266,5541,1
266,1046,1
266,1791,1
266,1552,1
266,2060,1
266,2296,1
266,1477,1
266,1154,1
266,1517,1
266,1336,1
266,2067,1
266,219,1
266,2074,1
266,2465,1
266,387,1
266,2597,1
266,5542,1
266,2222,1
266,680,1
266,2234,1
266,2598,1
266,925,1
266,2214,1
266,682,1
266,2345,1
266,2455,1
266,2091,1
266,2599,1
266,2600,1
266,2601,1
266,2356,1
266,2397,1
266,2354,1
266,2602,1
266,2097,1
266,2032,1
266,2603,1
266,2604,1
266,1368,1
266,2383,1
266,2605,1
266,2606,1
266,2382,1
266,2375,1
266,2607,1
266,2384,1
266,2608,1
266,2609,1
266,1806,1
266,1894,1
266,5543,1
266,1097,1
266,5544,1
266,2610,1
266,2611,1
267,254,1
267,225,1
267,234,1
267,240,1
267,229,1
267,231,1
267,227,1
267,363,1
267,463,1
267,219,1
267,222,1
267,1104,1
267,10,1
267,88,1
267,648,1
267,704,1
267,990,1
267,545,1
267,338,1
267,313,1
267,243,1
267,235,1
267,377,1
267,5218,1
267,291,1
267,647,1
267,226,1
267,11,1
267,8,1
267,111,1
267,310,1
267,352,1
267,12,1
267,518,1
267,208,1
267,359,1
267,280,1
268,449,1
268,189,1
268,106,1
268,819,1
268,2612,1
268,255,1
268,481,1
268,208,1
268,230,1
268,748,1
268,180,1
268,291,1
268,211,1
268,374,1
268,254,1
268,5175,1
268,9,1
268,122,1
268,301,1
268,88,1
268,465,1
268,264,1
268,8,1
268,2613,1
268,262,1
268,316,1
268,359,1
268,270,1
269,189,1
269,990,1
269,240,1
269,748,1
269,1100,1
269,10,1
269,275,1
269,9,1
269,89,1
269,270,1
269,348,1
269,226,1
269,11,1
269,268,1
269,62,1
269,315,1
269,310,1
269,276,1
269,17,1
269,280,1
269,363,1
269,343,1
269,13,1
269,288,1
269,211,1
269,1993,1
270,110,1
270,222,1
270,243,1
270,302,1
270,1132,1
270,305,1
270,10,1
270,693,1
270,240,1
270,266,1
270,220,1
270,378,1
270,327,1
270,88,1
270,262,1
270,990,1
270,17,1
270,250,1
270,261,1
270,227,1
270,465,1
270,363,1
270,230,1
270,246,1
270,35,1
270,23,1
270,231,1
270,687,1
270,5488,1
270,5437,1
270,89,1
270,291,1
270,691,1
270,748,1
270,520,1
270,274,1
270,272,1
270,762,1
270,186,1
270,279,1
270,359,1
270,268,1
271,359,1
271,315,1
271,8,1
272,218,1
272,2196,1
272,12,1
273,62,1
273,291,1
273,2613,1
274,374,1
274,243,1
274,651,1
274,463,1
274,2009,1
274,304,1
274,379,1
274,329,1
274,88,1
274,693,1
274,412,1
274,262,1
274,227,1
274,245,1
274,1104,1
274,679,1
274,273,1
274,5545,1
274,89,1
274,314,1
274,270,1
274,10,1
274,91,1
274,11,1
274,529,1
274,291,1
274,1086,1
274,668,1
274,316,1
274,5546,1
274,334,1
274,975,1
274,36,1
274,1383,1
274,999,1
274,313,1
274,220,1
274,723,1
274,290,1
274,518,1
274,1387,1
274,356,1
274,105,1
274,377,1
274,386,1
274,242,1
274,835,1
274,1130,1
274,302,1
274,176,1
274,522,1
274,158,1
274,115,1
274,71,1
274,266,1
274,649,1
274,689,1
274,836,1
274,280,1
274,283,1
274,1815,1
274,344,1
274,326,1
274,234,1
274,1415,1
274,346,1
274,295,1
274,337,1
274,347,1
274,318,1
274,5439,1
274,531,1
274,310,1
274,1880,1
274,218,1
274,359,1
274,694,1
274,511,1
274,519,1
274,856,1
274,30,1
274,279,1
274,286,1
274,581,1
274,319,1
274,186,1
274,655,1
274,396,1
275,10,1
275,89,1
275,8,1
275,220,1
275,190,1
275,334,1
275,91,1
275,327,1
275,310,1
275,975,1
275,401,1
275,1033,1
275,468,1
276,77,1
276,5,1
276,106,1
276,189,1
276,7,1
276,544,1
276,210,1
276,325,1
276,14,1
276,326,1
276,831,1
276,371,1
276,263,1
276,214,1
276,346,1
276,198,1
276,463,1
276,973,1
276,754,1
276,330,1
276,273,1
276,226,1
276,240,1
276,264,1
276,310,1
276,335,1
276,283,1
276,5173,1
276,293,1
276,5148,1
276,218,1
276,71,1
276,230,1
276,344,1
276,269,1
276,8,1
276,280,1
276,13,1
276,235,1
276,5547,1
276,45,1
276,364,1
276,295,1
276,5439,1
276,378,1
276,350,1
276,685,1
276,208,1
276,243,1
276,5311,1
276,294,1
276,1880,1
276,569,1
276,123,1
276,781,1
277,352,1
277,404,1
277,560,1
277,27,1
277,29,1
277,770,1
277,646,1
278,9,1
278,8,1
278,975,1
278,396,1
278,283,1
278,344,1
278,13,1
279,5,1
279,87,1
279,80,1
279,1446,1
279,108,1
279,284,1
279,175,1
279,307,1
279,255,1
279,15,1
279,327,1
279,1098,1
279,222,1
279,647,1
279,1415,1
279,252,1
279,704,1
279,528,1
279,2580,1
279,305,1
279,185,1
279,113,1
279,1996,1
279,765,1
279,990,1
279,1100,1
279,378,1
279,211,1
279,258,1
279,267,1
279,226,1
279,266,1
279,12,1
279,315,1
279,686,1
279,89,1
279,262,1
279,270,1
279,687,1
279,91,1
279,313,1
279,1229,1
279,548,1
279,688,1
279,264,1
279,11,1
279,112,1
279,106,1
279,336,1
279,230,1
279,208,1
279,61,1
279,748,1
279,187,1
279,1815,1
279,344,1
279,352,1
279,581,1
279,588,1
279,282,1
279,516,1
279,8,1
279,158,1
279,360,1
279,750,1
279,1993,1
279,354,1
279,691,1
279,692,1
279,234,1
279,280,1
279,361,1
279,5539,1
279,13,1
279,974,1
279,295,1
280,85,1
280,308,1
280,1384,1
280,242,1
280,364,1
280,243,1
280,30,1
280,360,1
280,113,1
280,208,1
280,267,1
280,35,1
280,1996,1
280,341,1
280,274,1
280,581,1
280,359,1
280,588,1
280,286,1
280,344,1
280,691,1
280,13,1
280,345,1
281,384,1
281,838,1
281,42,1
281,804,1
281,5548,1
281,896,1
281,606,1
281,596,1
281,1075,1
281,1451,1
281,607,1
281,2614,1
281,1242,1
281,1624,1
281,1404,1
281,1238,1
281,1229,1
281,679,1
281,601,1
282,378,1
282,300,1
282,1415,1
282,279,1
282,692,1
282,8,1
282,240,1
282,211,1
282,2009,1
282,1387,1
282,377,1
282,326,1
282,519,1
282,130,1
282,1992,1
282,221,1
282,715,1
282,5549,1
282,37,1
282,668,1
282,977,1
282,135,1
282,384,1
282,348,1
282,90,1
282,647,1
282,46,1
282,592,1
282,767,1
282,123,1
282,979,1
282,5204,1
282,352,1
282,1279,1
282,176,1
282,968,1
282,578,1
282,642,1
282,20,1
282,651,1
282,353,1
282,335,1
282,423,1
282,5340,1
282,388,1
282,530,1
282,183,1
282,699,1
282,365,1
282,99,1
282,392,1
282,591,1
282,62,1
282,511,1
282,731,1
282,22,1
282,5188,1
282,391,1
282,331,1
282,536,1
282,286,1
282,357,1
282,579,1
282,405,1
282,584,1
282,350,1
282,27,1
282,702,1
282,21,1
282,397,1
282,224,1
282,158,1
282,61,1
282,16,1
282,788,1
282,113,1
282,234,1
282,527,1
282,31,1
282,675,1
282,548,1
282,40,1
282,386,1
282,526,1
282,794,1
282,412,1
282,18,1
282,541,1
282,395,1
282,783,1
282,1107,1
282,5550,1
282,2615,1
282,1277,1
282,435,1
282,495,1
282,946,1
282,464,1
282,941,1
282,1042,1
282,869,1
282,1284,1
282,1747,1
282,654,1
282,887,1
282,493,1
282,893,1
282,1822,1
282,1221,1
282,600,1
282,669,1
282,149,1
282,2616,1
282,2617,1
282,1242,1
282,2618,1
282,1639,1
282,1623,1
282,1238,1
282,26,1
282,1237,1
282,769,1
282,915,1
282,1390,1
282,679,1
282,1253,1
282,2575,1
282,1073,1
282,2574,1
282,888,1
282,1149,1
282,5551,1
282,608,1
282,2274,1
282,415,1
282,1622,1
282,1753,1
282,1151,1
282,736,1
282,1046,1
282,369,1
282,777,1
282,265,1
282,1829,1
282,1144,1
282,1624,1
282,146,1
282,151,1
282,2032,1
282,1158,1
282,1432,1
282,1234,1
282,1169,1
282,518,1
282,2619,1
282,1700,1
282,2277,1
282,2189,1
282,1761,1
282,1480,1
282,1751,1
282,2620,1
282,1939,1
282,1731,1
282,399,1
282,1618,1
282,1351,1
282,1320,1
282,2621,1
282,2622,1
282,1342,1
282,366,1
282,1006,1
282,1437,1
282,1481,1
282,2623,1
282,1827,1
282,913,1
282,1525,1
282,2624,1
282,1688,1
282,2625,1
282,1888,1
282,2626,1
282,1301,1
282,1307,1
282,100,1
282,2627,1
282,2275,1
282,1187,1
282,1554,1
282,727,1
282,1365,1
282,612,1
282,1165,1
282,1477,1
282,2628,1
282,703,1
282,1208,1
282,2629,1
282,2630,1
282,1797,1
282,1076,1
282,1526,1
282,943,1
282,925,1
282,2631,1
282,1262,1
282,1423,1
282,1147,1
282,682,1
282,2632,1
282,2633,1
282,1057,1
282,1452,1
282,1327,1
282,2634,1
282,340,1
282,1494,1
282,1152,1
282,774,1
282,419,1
282,2635,1
282,420,1
282,1592,1
282,1852,1
282,1490,1
282,538,1
282,157,1
282,1177,1
282,1605,1
282,1233,1
282,1847,1
282,1793,1
282,876,1
282,1317,1
282,1839,1
282,1314,1
282,1362,1
282,1294,1
282,1785,1
282,1835,1
282,1265,1
282,1482,1
282,1337,1
282,315,1
283,210,1
283,449,1
283,108,1
283,241,1
283,198,1
283,205,1
283,575,1
283,82,1
283,375,1
283,173,1
283,324,1
283,370,1
283,405,1
283,217,1
283,380,1
283,683,1
283,305,1
283,235,1
283,99,1
283,463,1
283,229,1
283,215,1
283,291,1
283,10,1
